@relation 'mydata-weka.filters.unsupervised.attribute.Remove-R1-5-weka.filters.unsupervised.attribute.Discretize-B4-M-1.0-R39-weka.filters.unsupervised.attribute.NumericToNominal-R11-38-weka.filters.unsupervised.attribute.Remove-R2,12,14-15,21-23,26-28,30,33-34'

@attribute ratingCount numeric
@attribute year numeric
@attribute type {'',game,video.episode,video.movie,video.tv}
@attribute nrOfWins numeric
@attribute nrOfNominations numeric
@attribute nrOfPhotos numeric
@attribute nrOfNewsArticles numeric
@attribute nrOfUserReviews numeric
@attribute nrOfGenre numeric
@attribute Action {0,1}
@attribute Adventure {0,1}
@attribute Comedy {0,1}
@attribute Crime {0,1}
@attribute Documentary {0,1}
@attribute Drama {0,1}
@attribute Family {0,1}
@attribute History {0,1}
@attribute Horror {0,1}
@attribute News {0,1}
@attribute Romance {0,1}
@attribute SciFi {0,1}
@attribute TalkShow {0,1}
@attribute Thriller {0,1}
@attribute War {0,1}
@attribute Western {0,1}
@attribute imdbRating {'\'(-inf-2.5]\'','\'(2.5-5.0]\'','\'(5.0-7.5]\'','\'(7.5-inf)\''}

@data
205171,1990,video.movie,1,1,4,443,288,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,'\'(5.0-7.5]\''
46016,1970,video.movie,19,19,37,78,209,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,'\'(7.5-inf)\''
232925,1995,video.movie,2,2,54,57,319,3,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,'\'(5.0-7.5]\''
277675,2007,video.movie,3,14,44,1259,760,3,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,'\'(5.0-7.5]\''
153985,1987,video.movie,5,1,63,1749,234,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,'\'(5.0-7.5]\''
103163,1992,video.movie,3,4,52,42,131,3,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,'\'(5.0-7.5]\''
94697,1971,video.movie,1,1,114,524,269,3,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,'\'(7.5-inf)\''
124152,1998,video.movie,1,3,69,121,563,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
178696,1997,video.movie,6,8,72,969,317,3,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,'\'(5.0-7.5]\''
64366,1998,video.movie,0,0,56,345,131,3,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,'\'(5.0-7.5]\''
15160,1942,video.movie,2,1,13,114,88,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,'\'(7.5-inf)\''
179826,2002,video.movie,0,0,66,532,444,3,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,'\'(5.0-7.5]\''
11021,1955,video.movie,3,4,12,29,77,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,'\'(7.5-inf)\''
?,?,'',?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
5318,1986,video.movie,0,0,3,21,55,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,'\'(7.5-inf)\''
4149,1983,video.movie,1,0,3,0,27,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,'\'(7.5-inf)\''
8895,1991,video.movie,7,12,9,11,40,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,'\'(5.0-7.5]\''
55504,2007,video.movie,20,28,26,246,150,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,'\'(7.5-inf)\''
37524,2008,video.movie,41,27,26,360,144,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,'\'(7.5-inf)\''
8029,1991,video.movie,0,0,2,76,51,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,'\'(7.5-inf)\''
19170,1985,video.movie,2,0,6,50,388,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,'\'(7.5-inf)\''
3923,1957,video.movie,1,1,10,12,25,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,'\'(7.5-inf)\''
6692,1966,video.movie,3,4,11,28,32,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,'\'(7.5-inf)\''
8071,1999,video.movie,3,2,36,22,156,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,'\'(5.0-7.5]\''
182281,1990,video.movie,4,8,54,90,232,3,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,'\'(5.0-7.5]\''
3368,1965,video.movie,3,1,3,19,34,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,'\'(7.5-inf)\''
8454,2001,video.movie,29,10,4,35,65,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,'\'(7.5-inf)\''
442,2009,video.movie,0,0,2,6,3,3,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
47006,2003,video.movie,2,17,50,113,150,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
45631,1963,video.movie,0,0,37,79,68,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
54953,2013,video.movie,1,15,35,451,92,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
26752,2003,video.movie,0,0,50,29,84,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
86884,2004,video.movie,5,14,116,692,424,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
9336,2008,video.movie,0,0,2,0,38,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
84,2007,video.movie,7,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
116767,1990,video.movie,2,6,55,505,228,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,'\'(5.0-7.5]\''
158160,1995,video.movie,2,4,81,624,382,3,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,'\'(5.0-7.5]\''
90712,1962,video.movie,2,1,57,709,344,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
378165,2012,video.movie,40,74,123,7761,1399,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,'\'(7.5-inf)\''
63573,1965,video.movie,3,4,55,242,248,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
217750,1996,video.movie,3,6,92,4704,331,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,'\'(5.0-7.5]\''
215025,1996,video.movie,7,7,55,965,403,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,'\'(5.0-7.5]\''
55818,1981,video.movie,2,3,26,238,234,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
56889,1973,video.movie,2,2,51,333,228,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
53788,1987,video.movie,3,3,38,214,240,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
1677,1990,game,0,0,0,0,22,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(7.5-inf)\''
400,2006,video.episode,0,0,0,0,0,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
72280,1950,video.movie,4,4,39,134,89,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
92722,1937,video.movie,10,3,98,428,174,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(7.5-inf)\''
64543,2009,video.movie,8,26,105,1319,194,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
64374,1959,video.movie,1,3,47,1905,122,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
66044,1996,video.movie,7,16,30,224,197,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
174723,1993,video.movie,5,6,61,1002,400,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(7.5-inf)\''
13588,1994,video.movie,1,7,34,10,49,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
19655,1996,video.movie,2,1,24,5,47,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
33763,2011,video.movie,1,7,57,75,101,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
168909,2001,video.movie,5,14,106,1060,1327,3,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,'\'(5.0-7.5]\''
1185,1916,video.movie,0,0,12,0,16,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,'\'(5.0-7.5]\''
192150,2007,video.movie,1,5,155,259,277,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,'\'(5.0-7.5]\''
81534,1996,video.movie,3,3,59,101,152,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,'\'(5.0-7.5]\''
54174,1998,video.movie,2,3,44,25,178,3,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,'\'(5.0-7.5]\''
24452,1972,video.movie,2,3,36,115,183,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,'\'(5.0-7.5]\''
19303,1996,video.movie,1,0,8,450,49,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,'\'(5.0-7.5]\''
34016,1992,video.movie,3,11,63,6,114,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
35558,2005,video.movie,0,0,8,61,87,3,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
45780,1990,video.movie,5,12,62,389,138,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,'\'(5.0-7.5]\''
26209,1945,video.movie,1,5,31,80,145,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,'\'(7.5-inf)\''
89663,1999,video.movie,2,1,38,0,572,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,'\'(5.0-7.5]\''
32329,1997,video.movie,1,2,22,32,204,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,'\'(5.0-7.5]\''
48719,2001,video.movie,1,1,27,253,299,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
117,2006,video.episode,0,0,0,0,5,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,'\'(7.5-inf)\''
16873,1972,video.movie,1,1,24,45,103,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,'\'(5.0-7.5]\''
13151,1946,video.movie,3,0,17,34,121,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,'\'(7.5-inf)\''
23365,1953,video.movie,3,9,23,63,225,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,'\'(7.5-inf)\''
12864,1963,video.movie,15,14,14,120,111,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,'\'(7.5-inf)\''
14415,1976,video.movie,1,3,26,51,138,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,'\'(7.5-inf)\''
8115,1972,video.movie,1,0,48,42,72,3,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
186209,2010,video.movie,30,85,134,4667,688,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,'\'(7.5-inf)\''
12187,1971,video.movie,5,5,20,119,95,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,'\'(5.0-7.5]\''
12802,1971,video.movie,1,2,15,5,111,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,'\'(7.5-inf)\''
5573,1950,video.movie,0,1,9,5,58,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,'\'(7.5-inf)\''
4612,1962,video.movie,2,0,3,15,77,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,'\'(7.5-inf)\''
7776,1968,video.movie,0,0,4,31,82,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,'\'(7.5-inf)\''
29078,1938,video.movie,1,0,46,134,165,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,'\'(7.5-inf)\''
21,2008,video.movie,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
10656,1940,video.movie,1,0,17,83,111,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,'\'(7.5-inf)\''
158513,2006,video.movie,3,11,50,445,511,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,'\'(7.5-inf)\''
207653,1999,video.movie,50,48,59,960,813,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,'\'(7.5-inf)\''
29289,1997,video.movie,2,4,52,70,124,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
54005,2006,video.movie,6,4,34,130,203,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
22766,1991,video.movie,0,0,22,66,91,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
90254,2001,video.movie,0,0,37,138,413,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
22977,1986,video.movie,5,7,5,117,90,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
55711,1994,video.movie,2,3,17,114,205,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
11026,1993,video.movie,1,10,23,14,67,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
28674,1992,video.movie,3,1,9,29,69,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
105371,1992,video.movie,5,16,43,935,266,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,'\'(5.0-7.5]\''
21536,2004,video.movie,0,0,5,5,126,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
31119,1996,video.movie,0,0,44,2,93,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
5,2012,video.episode,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
38027,1989,video.movie,23,14,27,332,70,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,'\'(7.5-inf)\''
52642,2004,video.movie,61,30,30,160,133,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,'\'(7.5-inf)\''
245609,2006,video.movie,11,18,96,715,578,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,'\'(7.5-inf)\''
198587,2004,video.movie,55,71,102,1339,761,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
60966,1996,video.movie,24,12,36,166,117,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
108949,2008,video.movie,45,66,183,2848,266,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,'\'(7.5-inf)\''
26947,1993,video.movie,2,0,18,53,79,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
73594,2000,video.movie,0,0,205,127,215,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
38572,2007,video.movie,8,8,71,159,111,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
13643,1942,video.movie,0,0,73,62,120,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,'\'(5.0-7.5]\''
46,1995,video.movie,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
22983,2008,video.movie,1,4,68,180,54,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
48634,1999,video.movie,5,10,97,98,385,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
18698,2005,video.movie,19,12,4,18,92,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,'\'(7.5-inf)\''
30,1994,video.movie,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,'\'(2.5-5.0]\''
133918,1993,video.movie,7,1,22,160,266,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,'\'(7.5-inf)\''
149409,2008,video.movie,16,33,36,1442,345,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,'\'(5.0-7.5]\''
219131,2009,video.movie,64,66,84,4398,424,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,'\'(5.0-7.5]\''
285391,2004,video.movie,11,7,52,1440,1065,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,'\'(7.5-inf)\''
64680,2006,video.movie,7,3,50,250,209,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,'\'(5.0-7.5]\''
58914,2007,video.movie,4,14,69,241,219,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
99918,2005,video.movie,23,30,145,490,541,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,'\'(5.0-7.5]\''
23163,2009,video.movie,2,2,30,294,63,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,'\'(5.0-7.5]\''
79618,2000,video.movie,1,3,30,86,648,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
122695,2008,video.movie,8,26,64,2185,393,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,'\'(5.0-7.5]\''
392,2013,video.episode,0,0,13,0,2,3,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,'\'(7.5-inf)\''
107855,1998,video.movie,14,13,79,172,202,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
87320,1999,video.movie,10,22,56,551,244,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
84514,1967,video.movie,2,3,46,471,107,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
68056,1998,video.movie,5,19,64,150,334,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
60102,1997,video.movie,8,15,53,0,177,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
46610,1988,video.movie,0,0,39,67,121,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
23698,1988,video.movie,1,2,39,0,67,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
?,?,'',?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
111160,1993,video.movie,1,2,28,288,356,3,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,'\'(5.0-7.5]\''
232174,2002,video.movie,4,23,57,2135,452,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
6,2007,video.episode,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,'\'(5.0-7.5]\''
12,1994,video.movie,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
10,2009,video.movie,0,0,0,0,0,3,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,'\'(5.0-7.5]\''
129924,2012,video.movie,1,4,61,1599,248,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
100848,1998,video.movie,1,1,37,278,281,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
58547,2008,video.movie,0,0,7,119,129,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
103,2006,video.episode,0,0,0,0,1,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(7.5-inf)\''
33210,1994,video.movie,1,2,25,9,73,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,'\'(7.5-inf)\''
46702,1993,video.movie,21,7,30,32,147,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,'\'(7.5-inf)\''
8937,1988,video.movie,7,1,4,0,29,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,'\'(7.5-inf)\''
30624,1994,video.movie,9,11,22,145,148,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,'\'(7.5-inf)\''
121621,2000,video.movie,8,29,57,302,488,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,'\'(5.0-7.5]\''
13087,1998,video.movie,13,8,17,3,77,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,'\'(7.5-inf)\''
91852,1999,video.movie,3,11,41,278,504,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,'\'(5.0-7.5]\''
9895,2007,video.movie,9,15,10,107,44,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,'\'(5.0-7.5]\''
9782,1996,video.movie,1,2,23,14,63,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,'\'(5.0-7.5]\''
54100,2004,video.movie,19,24,36,130,230,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,'\'(7.5-inf)\''
10550,2002,video.movie,0,0,44,61,167,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,'\'(5.0-7.5]\''
12273,1928,video.movie,1,0,18,45,192,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,'\'(7.5-inf)\''
80114,2006,video.movie,12,30,35,545,307,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
255643,2003,video.movie,86,63,79,1310,1805,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,'\'(7.5-inf)\''
107863,2010,video.movie,4,21,46,3421,256,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,'\'(5.0-7.5]\''
142422,2004,video.movie,15,24,110,438,890,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,'\'(5.0-7.5]\''
17505,2008,video.movie,7,4,12,73,37,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
9086,1993,video.movie,0,2,34,0,35,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
4719,2007,video.movie,21,10,2,4,22,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
29590,1995,video.movie,2,2,46,76,120,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
5102,1971,video.movie,0,0,0,0,16,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,'\'(7.5-inf)\''
9357,1990,video.movie,13,10,7,125,55,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
450,2007,video.movie,2,0,0,0,3,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
5985,1968,video.movie,1,4,12,18,59,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
340964,2002,video.movie,11,20,132,818,623,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,'\'(7.5-inf)\''
67782,1973,video.movie,2,1,30,40,148,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,'\'(7.5-inf)\''
26829,2000,video.movie,12,14,9,168,155,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
83863,2003,video.movie,20,13,34,1182,517,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
57246,1973,video.movie,6,7,9,214,153,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,'\'(7.5-inf)\''
156305,2001,video.movie,1,5,117,267,408,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
41401,2007,video.movie,2,1,75,78,223,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
10397,2002,video.movie,2,3,42,53,140,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
12139,2006,video.movie,3,1,51,207,91,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
14629,1992,video.movie,2,4,7,33,62,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
61146,1995,video.movie,0,0,45,106,144,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
18197,1991,video.movie,16,24,30,205,61,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
11146,1998,video.movie,0,0,13,0,101,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
4511,1929,video.movie,0,0,16,7,54,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
238914,2004,video.movie,20,36,51,633,801,3,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,'\'(5.0-7.5]\''
106830,2004,video.movie,2,8,53,616,247,3,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,'\'(5.0-7.5]\''
59781,2006,video.movie,3,0,12,41,144,3,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,'\'(5.0-7.5]\''
96006,2009,video.movie,2,2,43,977,219,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
111085,2007,video.movie,1,2,50,108,273,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
63011,2008,video.movie,0,0,62,404,241,3,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
276727,1999,video.movie,19,20,230,1140,483,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(7.5-inf)\''
341130,2001,video.movie,30,46,120,1566,923,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(7.5-inf)\''
225979,2004,video.movie,16,35,140,747,465,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
153565,2007,video.movie,4,13,111,528,316,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
99613,2010,video.movie,1,12,115,2457,167,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
89360,2000,video.movie,7,24,71,47,280,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
